PC1_NPC,PC1_DAN,Group
-0.04727575,-0.07524179,B
-0.003014737,-0.030997393,B
0.106120707,0.078137935,B
-0.083548641,-0.111545176,B
0.081418786,0.053414643,B
-0.051186129,-0.079257476,B
-0.025654749,-0.053726928,B
-0.035169745,-0.063276118,B
-0.039687103,-0.067802958,B
-0.10916025,-0.137289175,B
0.082450202,0.054317042,B
0.040757032,0.012591321,B
0.049338178,0.021142571,B
0.105782414,0.077585159,B
-0.062815718,-0.091017769,B
0.045591879,0.017377479,B
-0.024709799,-0.052968647,B
-0.02340605,-0.051679217,B
-0.027043713,-0.055354895,B
0.062642711,0.034309367,B
0.053368879,0.025013126,B
0.000891388,-0.027483952,B
0.042465058,0.014088609,B
-0.044428971,-0.072815615,B
-0.042169295,-0.070584444,B
-0.005004681,-0.033420616,B
0.073656736,0.045237405,B
0.075803367,0.047350633,B
-0.054763658,-0.083229576,B
0.052600622,0.024131567,B
-0.060113117,-0.088582493,B
-0.015657759,-0.044168736,B
0.052509049,0.023996529,B
-0.067930569,-0.096456681,B
-0.063357866,-0.091944337,B
-0.070931084,-0.099518501,B
0.061157107,0.032565267,B
0.06839054,0.039797648,B
0.119534611,0.090938165,B
-0.026485029,-0.055117046,B
-0.054283607,-0.082930877,B
-0.041480814,-0.070135534,B
-0.071069872,-0.099724782,B
-0.063190957,-0.091864849,B
0.103424305,0.074729307,B
0.086759899,0.058051149,B
0.077144184,0.048425718,B
0.073151396,0.044403428,B
-0.036988925,-0.065809622,B
0.123348777,0.094502483,B
0.001981837,-0.026868689,B
0.062465567,0.033529224,B
0.000507242,-0.02846333,B
0.06234619,0.033332189,B
0.021752489,-0.007296535,B
-0.011588079,-0.040676226,B
0.068006016,0.038870387,B
-0.05814368,-0.087373554,B
-0.043739166,-0.073017797,B
0.002782054,-0.026586154,B
-0.045712203,-0.075081153,B
-0.019505078,-0.048935414,B
0.084154815,0.054715146,B
0.064325714,0.034755609,B
-0.034515682,-0.064088834,B
0.054571571,0.024992207,B
0.006391132,-0.023206032,B
-0.007018935,-0.036627052,B
0.056843669,0.027226048,B
-0.015716947,-0.04539543,B
0.089334483,0.059648159,B
0.043837098,0.014150085,B
0.083161302,0.0534548,B
0.056385679,0.026672042,B
-0.048766544,-0.078489359,B
-0.05201961,-0.081763656,B
-0.049328469,-0.079072536,B
0.078297686,0.048531975,B
-0.029663963,-0.059453919,B
0.09799402,0.068184975,B
0.058512288,0.028651183,B
0.05826745,0.028342246,B
0.07148012,0.041490044,B
0.092915433,0.062920877,B
-0.060705574,-0.090768379,B
0.066693663,0.03661759,B
0.015486737,-0.014590136,B
0.089678135,0.059597382,B
0.093756357,0.063665507,B
-0.055450187,-0.08555201,B
0.061569803,0.031464729,B
-0.022159123,-0.052328786,B
0.082937064,0.052758335,B
0.063432528,0.033222091,B
-0.089166108,-0.119484713,B
-0.034318482,-0.064652601,B
0.075872416,0.045509995,B
0.038639766,0.008246071,B
-0.035156874,-0.065555688,B
0.087362392,0.056962564,B
0.030480973,5.80E-05,B
0.060624636,0.030199963,B
-0.066180177,-0.096625181,B
-0.059716343,-0.090183504,B
-0.041443541,-0.071944127,B
-0.086639825,-0.117160619,B
-0.043548479,-0.074108534,B
0.063857734,0.03327357,B
-0.054806084,-0.085448422,B
-0.077874646,-0.108546023,B
-0.055421053,-0.086097533,B
-0.044404238,-0.075082393,B
-0.028828785,-0.059532603,B
0.04576878,0.015058326,B
0.053341769,0.022538715,B
-0.086961705,-0.11781639,B
-0.017684788,-0.048571871,B
0.118769173,0.087878552,B
0.00905232,-0.021872846,B
0.007075732,-0.02385318,B
-0.037614673,-0.06855601,B
0.037116649,0.006171225,B
0.066335189,0.035362349,B
0.033384235,0.002400875,B
-0.020578563,-0.051574398,B
0.017625777,-0.013370895,B
-0.051162457,-0.082159571,B
0.067446919,0.036442879,B
0.090887792,0.059867808,B
-0.073251479,-0.104296289,B
-0.09475163,-0.125810674,B
0.005659221,-0.025416092,B
0.04935362,0.018276016,B
0.009647152,-0.021462707,B
-0.020265052,-0.051386092,B
0.090195041,0.059072677,B
0.006948771,-0.024180275,B
0.000957201,-0.030177713,B
0.036234742,0.005015132,B
-0.057531608,-0.088781216,B
-0.014093431,-0.04539362,B
-0.078797486,-0.110100798,B
-0.017730758,-0.049035131,B
0.0812012,0.049894764,B
0.074045496,0.04262764,B
-0.043492034,-0.074910467,B
0.130496836,0.099065609,B
-0.02966807,-0.061101782,B
0.022778648,-0.008655106,B
-0.037520413,-0.068965764,B
-0.032349096,-0.06381193,B
-0.026608407,-0.058090689,B
-0.049932868,-0.081417018,B
-0.072192436,-0.103715654,B
0.074231723,0.042674015,B
0.109739334,0.078130752,B
0.036477451,0.004863457,B
-0.01894554,-0.050569336,B
-0.0000037,-0.031709117,B
0.059613106,0.027906955,B
0.100113163,0.068403395,B
0.076061799,0.044340744,B
-0.038954412,-0.070724443,B
-0.080749483,-0.112563583,B
0.111711324,0.079890879,B
0.091554145,0.059638987,B
-0.076261551,-0.10817942,B
-0.009799073,-0.041731148,B
0.064017551,0.032067814,B
0.04427022,0.012313478,B
0.077754268,0.045748819,B
0.081414438,0.049401065,B
-0.016812307,-0.048861823,B
0.193736116,0.161671872,B
0.119416268,0.08732877,B
0.035898625,0.003788295,B
0.065868111,0.033740383,B
-0.023061135,-0.055218692,B
-0.030954196,-0.063161602,B
-0.065523272,-0.097732343,B
0.009340729,-0.022916973,B
0.047654215,0.015380184,B
0.065720622,0.033393799,B
0.040008467,0.007671552,B
0.093267601,0.060908812,B
0.001231264,-0.031194001,B
-0.00141063,-0.033835954,B
0.050195694,0.017730386,B
-0.009395314,-0.041862755,B
0.036757238,0.00427236,B
-0.058920757,-0.091409994,B
-0.072866553,-0.105357918,B
-0.017544518,-0.0500403,B
-0.037759653,-0.070289592,B
0.024803604,-0.007732991,B
-0.01200833,-0.044553395,B
0.075175015,0.042618258,B
-0.017325834,-0.049924281,B
-0.016332388,-0.048944274,B
-0.068681772,-0.101309899,B
-0.02064874,-0.05328924,B
-0.047142868,-0.079812892,B
-0.029577991,-0.062383473,B
-0.033168111,-0.065999574,B
0.001139951,-0.031708808,B
0.086914517,0.05404617,B
-0.048403304,-0.081276371,B
0.053601839,0.020708458,B
0.053763695,0.020861045,B
0.057383748,0.024438026,B
0.106831139,0.073798826,B
-0.030848103,-0.06389427,B
0.071495639,0.038359598,B
0.012841543,-0.020300516,B
0.085831048,0.052686959,B
0.010679121,-0.022494366,B
0.076969013,0.043759329,B
-0.048274924,-0.08151618,B
0.065123826,0.031858285,B
0.086531447,0.053209699,B
-0.103915812,-0.137252554,B
0.091109238,0.057746299,B
0.070467462,0.037097412,B
0.053008899,0.019614699,B
0.043978355,0.010514065,B
-0.082351837,-0.115913247,B
-0.032647713,-0.066244836,B
0.006768577,-0.026838401,B
-0.031585944,-0.065202757,B
0.06143107,0.027787938,B
-0.077489986,-0.111141884,B
0.068679846,0.03501915,B
0.057923909,0.024168781,B
-0.058837223,-0.09259829,B
-0.058557718,-0.092332361,B
0.045017474,0.01122933,B
-0.006102113,-0.039891525,B
0.072783836,0.038942993,B
0.052575877,0.018678635,B
0.069142854,0.035244863,B
-0.004839948,-0.03886797,B
0.100101459,0.066067275,B
0.018102679,-0.015945651,B
0.016221406,-0.017841593,B
-0.013436118,-0.047516952,B
0.045820545,0.011728432,B
0.037383482,0.003287078,B
0.08826883,0.054169622,B
-0.032836624,-0.066945537,B
-0.012348616,-0.04646806,B
0.099241552,0.065083038,B
-0.038644074,-0.072806466,B
0.06803112,0.033817949,B
-0.037068392,-0.071303282,B
0.004253943,-0.029995521,B
0.022787029,-0.011471785,B
0.078609469,0.044346778,B
0.005915881,-0.028414827,B
0.014449682,-0.019914928,B
-0.020067085,-0.05446616,B
0.143953352,0.109554162,B
-0.047777043,-0.082177572,B
0.039611615,0.005209955,B
-0.060765814,-0.095216539,B
-0.012085013,-0.04655119,B
-0.050756853,-0.085231024,B
0.084694993,0.050216193,B
0.043840832,0.009305042,B
0.060521702,0.025979571,B
0.070355447,0.035811167,B
0.090969741,0.056381382,B
0.142899555,0.108224484,B
-0.044763915,-0.079468243,B
-0.039421309,-0.074136128,B
0.074496535,0.039761951,B
0.02810169,-0.006648227,B
0.001389522,-0.0333704,B
-0.016265133,-0.051067835,B
-0.033052559,-0.067870377,B
-0.034389186,-0.069239194,B
0.08647192,0.051603142,B
0.090285987,0.055410699,B
-0.056559294,-0.091484649,B
0.058662458,0.023715019,B
-0.033342954,-0.068308314,B
0.075515716,0.040539243,B
-0.031887089,-0.066887687,B
0.105563743,0.070553369,B
0.110905607,0.075870694,B
0.093909014,0.05887049,B
0.144862975,0.109784004,B
-0.06811825,-0.103207412,B
0.09542094,0.060330117,B
-0.048469798,-0.083574723,B
0.050905087,0.015782495,B
0.030292129,-0.004963905,B
-0.049026718,-0.084361482,B
0.005493542,-0.029892448,B
-0.065795929,-0.101208391,B
0.072239108,0.036796042,B
0.064521246,0.029042687,B
0.03253722,-0.002946888,B
0.08438843,0.04890115,B
0.054019991,0.018508958,B
0.029631527,-0.005898985,B
-0.086184417,-0.121720231,B
0.029504959,-0.00603094,B
0.073030933,0.037485988,B
-0.039468892,-0.075017187,B
-0.035223658,-0.07081228,B
0.104851941,0.069242126,B
0.036024544,0.000399772,B
-0.000958247,-0.036603062,B
0.019391112,-0.016290801,B
-0.001731095,-0.037414152,B
-0.043768367,-0.07946326,B
0.037550969,0.001853444,B
-0.043464177,-0.079165774,B
-0.011973269,-0.047682416,B
-0.035983541,-0.071801183,B
0.071747507,0.035846967,B
0.034230421,-0.001722212,B
-0.021922104,-0.057877594,B
0.041803046,0.005847407,B
-0.063629508,-0.099585579,B
0.054215687,0.018255795,B
-0.0708262,-0.106806535,B
-0.04194488,-0.077960215,B
0.076228094,0.040171953,B
-0.02305924,-0.059128557,B
0.093260308,0.05718651,B
-0.02199403,-0.058085735,B
-0.034417653,-0.070580231,B
-0.079520873,-0.115695328,B
-0.057014514,-0.09325495,B
0.031376251,-0.004897374,B
0.088965848,0.052673807,B
-0.015815537,-0.052116746,B
0.096568016,0.060247317,B
0.056498116,0.020174402,B
-0.029436237,-0.065795346,B
0.08753295,0.051128785,B
0.088397703,0.05196974,B
0.072695439,0.036220793,B
-0.037761189,-0.074252007,B
-0.047862797,-0.084426579,B
-0.048058747,-0.084671866,B
0.075332118,0.038718882,B
0.053904542,0.017230417,B
0.035698649,-0.001076815,B
0.025367657,-0.011423812,B
0.06453333,0.027741263,B
0.072061122,0.035248969,B
0.072920483,0.036099443,B
0.089771622,0.052931673,B
-0.046958781,-0.083838994,B
-0.019547616,-0.056453425,B
-0.031405268,-0.068325835,B
0.053619461,0.016698795,B
-0.019827466,-0.056812491,B
0.09068443,0.053680244,B
0.029305604,-0.00770669,B
-0.046891588,-0.083906485,B
-0.057414728,-0.094465329,B
-0.008901509,-0.045988901,B
-0.050495704,-0.087601436,B
-0.027141675,-0.064256388,B
-0.028610664,-0.065749315,B
-0.024852696,-0.06201792,B
0.074256413,0.037061639,B
0.073590798,0.036288277,B
-0.039563022,-0.076867519,B
-0.044221099,-0.081539245,B
0.056471619,0.019118569,B
-0.039883697,-0.077246107,B
-0.034798328,-0.072213777,B
0.100276688,0.062825756,B
-0.029370587,-0.066972478,B
0.013333257,-0.024277303,B
0.082755861,0.045111082,B
-0.038529257,-0.076213061,B
0.088875999,0.051156409,B
-0.023634768,-0.061370928,B
-0.010411294,-0.048171479,B
0.071863772,0.034060921,B
0.080185829,0.042371351,B
0.103071065,0.065244361,B
0.049941457,0.012097262,B
0.061498343,0.023634205,B
0.011774451,-0.026097873,B
0.113403261,0.075513623,B
0.038330711,0.000438517,B
-0.028337361,-0.066251457,B
-0.048347443,-0.086337685,B
0.090619886,0.05260863,B
0.033412808,-0.004606674,B
0.080135816,0.042024097,B
0.004621957,-0.03349677,B
-0.003389633,-0.041520649,B
-0.007618674,-0.045764323,B
-0.043726297,-0.081916021,B
-0.031121048,-0.069332672,B
0.120146961,0.081922225,B
0.004841453,-0.033397016,B
0.104856751,0.066578211,B
0.005289933,-0.03303021,B
-0.037220034,-0.07555468,B
0.018037405,-0.020311921,B
-0.044896736,-0.083310006,B
-0.037213095,-0.075661181,B
-0.024855294,-0.063304134,B
-0.034546151,-0.073002085,B
-0.044016558,-0.082505526,B
-0.031402241,-0.069920975,B
-0.034879163,-0.073440188,B
0.098717253,0.060033145,B
0.029899872,-0.008788048,B
-0.044344629,-0.083098103,B
0.015450829,-0.023316178,B
0.077132351,0.03834508,B
-0.048867704,-0.08773429,B
0.025255479,-0.013617722,B
0.034381968,-0.004501963,B
0.060271488,0.02135582,B
0.00151818,-0.03739749,B
0.108145816,0.06921516,B
-0.053072378,-0.092079348,B
0.005895661,-0.033135546,B
-0.005466756,-0.04453909,B
0.032778186,-0.006295486,B
-0.01102774,-0.050173082,B
0.062923129,0.023776641,B
-0.04682402,-0.085977031,B
0.065422253,0.026246726,B
-0.072103362,-0.111297865,B
0.075680712,0.036459843,B
0.084233359,0.044965959,B
-0.000359636,-0.039648367,B
0.101313466,0.062004639,B
0.061891796,0.022572208,B
0.076386071,0.037022888,B
-0.063963912,-0.103329756,B
-0.038298388,-0.077697443,B
-0.053302456,-0.092719678,B
0.020227604,-0.019231187,B
-0.03961558,-0.079133129,B
-0.0261334,-0.065690724,B
0.073997968,0.03440916,B
0.065583436,0.0258393,B
-0.060894275,-0.100674738,B
-0.048803792,-0.088614843,B
-0.030092686,-0.069978227,B
-0.005045527,-0.044964407,B
0.000102309,-0.039881021,B
0.016663521,-0.023333771,B
0.087383706,0.047382468,B
0.074733746,0.034718069,B
0.057424776,0.017404997,B
0.010190048,-0.029831102,B
0.057334322,0.017303178,B
-0.013475239,-0.053507296,B
-0.054466182,-0.094498771,B
0.078561928,0.038517294,B
-0.045537984,-0.085603439,B
-0.071909324,-0.111979809,B
0.051288865,0.011209001,B
0.051548437,0.011463493,B
-0.042281059,-0.08237702,B
-0.069021518,-0.109191845,B
0.019371818,-0.020803216,B
-0.042665271,-0.082843617,B
-0.025929674,-0.066131384,B
0.090833381,0.050586022,B
-0.030598767,-0.070875127,B
-0.074360774,-0.114644318,B
0.07914031,0.038718451,B
0.048485493,0.008058884,B
0.041361258,0.000874517,B
-0.048472157,-0.088967105,B
0.033881762,-0.006638877,B
-0.076605616,-0.117202553,B
0.012239156,-0.02839448,B
0.013485857,-0.027167294,B
0.078010066,0.037313787,B
-0.045208763,-0.085928272,B
0.104397144,0.063666115,B
-0.016664145,-0.057416568,B
-0.001141825,-0.041900381,B
-0.037979919,-0.078796318,B
0.066110256,0.025267551,B
-0.02793245,-0.068886928,B
0.084670313,0.04369268,B
0.194056295,0.153050749,B
0.125172618,0.084113092,B
-0.027286261,-0.068357323,B
0.033361826,-0.007883899,B
-0.043455099,-0.084747905,B
0.018070873,-0.023226984,B
0.13381294,0.092494042,B
0.040023825,-0.001301263,B
0.080961236,0.039625974,B
0.047598805,0.00622848,B
-0.071456992,-0.112830266,B
-0.032045739,-0.073439213,B
0.111061612,0.069654575,B
-0.035901127,-0.077319248,B
-0.113349728,-0.154769516,B
-0.066637377,-0.10806679,B
-0.054873013,-0.096414138,B
-0.032291199,-0.073837874,B
0.076485572,0.034899782,B
-0.051525327,-0.09311687,B
0.108610622,0.066955504,B
-0.029893733,-0.071564932,B
0.100481897,0.058796914,B
0.010571322,-0.031114494,B
-0.010194245,-0.051916457,B
-0.06905986,-0.11079629,B
-0.007926218,-0.049729317,B
0.05274311,0.010919075,B
0.051675885,0.009745415,B
-0.072474916,-0.114414836,B
0.07507179,0.03296559,B
0.004817612,-0.037337731,B
0.055163111,0.012976704,B
-0.047177803,-0.08940079,B
-0.043230067,-0.085474877,B
-0.063600676,-0.105945841,B
0.112165103,0.069766334,B
-0.070230721,-0.112659641,B
-0.057625387,-0.100099433,B
0.113969264,0.071477321,B
0.03818327,-0.004357036,B
0.07248652,0.02994586,B
0.114337952,0.07169215,B
-0.081510895,-0.124192721,B
0.035862387,-0.006829969,B
-0.025358054,-0.068099147,B
-0.040721426,-0.083507893,B
0.113546966,0.070758568,B
0.085696055,0.042840248,B
0.036404847,-0.006504802,B
-0.032414035,-0.075338161,B
-0.004030829,-0.046968945,B
-0.043672526,-0.08662806,B
0.038596609,-0.004413435,B
-0.011703554,-0.054767518,B
-0.028456261,-0.071543615,B
0.081166178,0.038038358,B
-0.065663235,-0.10882669,B
-0.035537624,-0.078750977,B
0.080468583,0.037245529,B
-0.026609779,-0.06984175,B
-0.021813948,-0.065091109,B
-0.017595066,-0.060886861,B
-0.003007336,-0.046309252,B
-0.004123729,-0.04743014,B
-0.06493419,-0.108283502,B
0.088498564,0.045127826,B
0.005425593,-0.037954845,B
-0.010661988,-0.054102799,B
0.088687642,0.045241497,B
0.11371473,0.070260449,B
-0.013975442,-0.057433441,B
0.048238197,0.004771237,B
-0.031491283,-0.07498207,B
-0.024460701,-0.068004886,B
0.035731967,-0.0079089,B
0.030679238,-0.012964498,B
-0.040378061,-0.084082184,B
0.080192677,0.036456275,B
0.032216253,-0.011540673,B
0.149063656,0.105200016,B
0.025134215,-0.018738233,B
-0.039251235,-0.083223173,B
0.051941513,0.007969005,B
0.045769836,0.001761138,B
0.080063364,0.035987159,B
0.029846024,-0.014339598,B
0.035468651,-0.008721855,B
-0.056764845,-0.101055218,B
0.031402167,-0.012898853,B
0.099496792,0.055182749,B
0.014783891,-0.029548653,B
-0.01739347,-0.061752852,B
0.029758336,-0.014604649,B
0.003525917,-0.040846556,B
-0.044340663,-0.088713421,B
-0.02033937,-0.064774772,B
0.037997616,-0.006456138,B
-0.047574196,-0.092054153,B
0.002261689,-0.042226576,B
-0.008444506,-0.052935869,B
0.014988562,-0.029636572,B
0.073866931,0.029185236,B
0.007420153,-0.037291207,B
0.076438823,0.031673169,B
0.026348997,-0.018426907,B
0.077256852,0.032427988,B
0.081458424,0.036598424,B
-0.018547765,-0.063428012,B
0.115538563,0.070656244,B
0.041978355,-0.002908189,B
0.044339914,-0.000629535,B
-0.014333685,-0.059314134,B
0.038321913,-0.006676191,B
-0.046843117,-0.091841889,B
0.064578658,0.019563664,B
-0.018475393,-0.063677763,B
0.0145642,-0.030674363,B
0.039551278,-0.005692095,B
0.033736475,-0.011534114,B
-0.0444333,-0.089717873,B
0.057743487,0.012450894,B
-0.038921947,-0.084221442,B
-0.007695285,-0.053026677,B
0.0714122,0.026028411,B
0.06108443,0.015662607,B
0.075975363,0.030531694,B
0.094136563,0.048642356,B
-0.005238484,-0.050735034,B
-0.027185006,-0.07268729,B
0.006825781,-0.038742496,B
0.058824009,0.013245077,B
0.033397767,-0.012207923,B
0.039569814,-0.006145568,B
-0.012558665,-0.058297294,B
0.088625147,0.042837961,B
0.052352124,0.0065643,B
0.102852557,0.057063091,B
-0.07152034,-0.117316993,B
0.133208922,0.087383638,B
-0.031544017,-0.077397562,B
-0.024153655,-0.070007879,B
-0.044842296,-0.090745023,B
-0.017727912,-0.063659468,B
0.023591567,-0.022380217,B
0.049117731,0.003129473,B
0.114175802,0.06817149,B
-0.02864056,-0.074672738,B
0.02902704,-0.017035122,B
-0.017289874,-0.063358823,B
0.196995968,0.150909921,B
0.06233571,0.016183446,B
0.004132011,-0.042050162,B
0.067355083,0.02116806,B
0.068009574,0.021810944,B
0.018744945,-0.027499688,B
0.032982394,-0.013284842,B
0.032870226,-0.013410912,B
0.005963205,-0.04036299,B
0.012202371,-0.034131885,B
-0.019688294,-0.066089513,B
0.069164527,0.022750399,B
-0.036365374,-0.082787507,B
-0.014268781,-0.060711867,B
0.042812145,-0.00364194,B
0.036129583,-0.010359941,B
0.032907861,-0.01365792,B
0.039258247,-0.00741103,B
-0.050195879,-0.096888932,B
0.020161301,-0.026615834,B
0.093360285,0.04656516,B
-0.000404318,-0.047204478,B
-0.051491698,-0.098376518,B
-0.057895865,-0.104804154,B
0.120196841,0.073283835,B
-0.063996347,-0.110917212,B
0.085316492,0.038379687,B
0.020004773,-0.026951241,B
0.107960372,0.060973126,B
0.02550897,-0.021551139,B
0.022788608,-0.024278716,B
0.07059558,0.023518265,B
-0.01388462,-0.061007851,B
-0.018510343,-0.065663276,B
-0.004940917,-0.052149006,B
0.026770442,-0.020468336,B
-0.051258903,-0.098526548,B
0.036761151,-0.010552261,B
0.10967023,0.062336484,B
-0.011874047,-0.059239787,B
0.047875549,0.000407883,B
-2.82E-05,-0.047581609,B
-0.001259872,-0.048883677,B
0.022729748,-0.024941063,B
0.113023659,0.065350383,B
0.068393846,0.020654485,B
0.003017975,-0.044733117,B
0.027398129,-0.020376824,B
0.035648498,-0.012129527,B
-0.064024934,-0.111893022,B
0.054741633,0.006827917,B
-0.021751587,-0.069670903,B
-0.006217872,-0.05426573,B
-0.012916583,-0.061008087,B
0.032637544,-0.015455549,B
-0.015609941,-0.063725563,B
-0.002143655,-0.050284809,B
-0.006335675,-0.054511791,B
0.082064327,0.033865171,B
0.08823874,0.040037306,B
-0.013725565,-0.061973351,B
0.101366147,0.053108526,B
0.010861526,-0.037446608,B
0.080315766,0.031999074,B
0.087409783,0.039081605,B
-0.016210056,-0.064579363,B
-0.032931648,-0.081435211,B
-0.031434357,-0.07998273,B
-0.040332326,-0.088901005,B
0.058442566,0.00984604,B
0.094681885,0.046044282,B
0.083511277,0.034860834,B
0.038918739,-0.00974056,B
0.053043136,0.004363143,B
-0.015048389,-0.063755127,B
0.087346791,0.038596137,B
0.08535429,0.036601746,B
0.010450121,-0.038356788,B
0.078612617,0.029800949,B
-0.043423149,-0.092260619,B
0.105330924,0.056438838,B
0.057761427,0.008752602,B
-0.029402844,-0.078428472,B
0.001882777,-0.047162591,B
-0.07015134,-0.1191968,B
1.58E-05,-0.049053174,B
-0.02401669,-0.073128118,B
0.073833579,0.024686127,B
-0.019333786,-0.068495476,B
-0.0187038,-0.067896642,B
-0.015802926,-0.065007764,B
0.059561919,0.010347692,B
0.079992097,0.030769966,B
-0.001539752,-0.050813488,B
0.078184271,0.028898678,B
0.119641148,0.07032751,B
-0.020113437,-0.06943948,B
-0.003410821,-0.052771683,B
0.066867627,0.017495104,B
0.069891302,0.020491496,B
0.001559991,-0.047846097,B
0.089644725,0.040194903,B
0.002997252,-0.046455179,B
-0.029116465,-0.078682077,B
-0.015561892,-0.065130827,B
0.021543418,-0.028060735,B
0.079618456,0.02996557,B
0.008750758,-0.040918914,B
-0.058677443,-0.108392841,B
0.065886294,0.016129624,B
-0.024504685,-0.074288207,B
0.047749055,-0.0020997,B
0.053535602,0.003638419,B
-0.005848207,-0.055814542,B
-0.01375133,-0.063740528,B
-0.01765392,-0.067646169,B
0.031242891,-0.018860725,B
0.083264797,0.033131653,B
-0.010483803,-0.06067515,B
-0.044219146,-0.094534544,B
0.014795842,-0.035530363,B
0.003337957,-0.047049402,B
0.003447273,-0.046967907,B
0.017729104,-0.032750591,B
0.092533712,0.041994857,B
-0.073925021,-0.124517651,B
-0.018919965,-0.069532274,B
0.057364548,0.006745285,B
0.081630179,0.030975325,B
-0.007721476,-0.058398373,B
0.031496432,-0.019217278,B
-0.038296848,-0.08902867,B
4.69E-05,-0.050733783,B
-0.029313602,-0.080126408,B
0.096985123,0.046162934,B
0.055294476,0.004433739,B
-0.012565624,-0.063447112,B
-0.034323236,-0.085214582,B
0.052422524,0.001491766,B
-0.013686643,-0.064680236,B
-0.017550178,-0.068630176,B
-0.020432002,-0.071529515,B
0.084343609,0.033232292,B
-0.034661674,-0.085807095,B
0.000512365,-0.050695164,B
0.001602902,-0.049621969,B
-8.23E-05,-0.051367762,B
0.069172677,0.017858345,B
-0.056992289,-0.108433534,B
0.085569234,0.03406537,B
-0.01551536,-0.067030952,B
-0.015525224,-0.067075212,B
0.094821108,0.043214301,B
-0.003509766,-0.055136139,B
-0.037008559,-0.088781766,B
0.071420341,0.019624458,B
0.065051494,0.013226185,B
-0.020610037,-0.072448332,B
0.065065604,0.013206284,B
-0.032647746,-0.084523852,B
-0.085838377,-0.137724547,B
-0.006815263,-0.058805321,B
0.011340716,-0.040698091,B
0.007079119,-0.044988782,B
0.01300743,-0.039075809,B
0.010938575,-0.04118346,B
0.025522983,-0.026623125,B
0.022626334,-0.029536683,B
0.062388873,0.010118263,B
-0.012033941,-0.064353236,B
0.018877451,-0.033498842,B
0.007050656,-0.045369344,B
0.030437072,-0.021996089,B
0.072066133,0.019612436,B
0.095104362,0.042638936,B
0.038833638,-0.013633598,B
0.086850011,0.034375859,B
-0.029130874,-0.081611098,B
-0.016183987,-0.068704818,B
0.043438174,-0.009098651,B
0.020591096,-0.031949574,B
0.048164329,-0.00439606,B
0.014388287,-0.038197268,B
0.022468343,-0.030197825,B
0.048828488,-0.003883119,B
0.067548201,0.014824382,B
-0.010192755,-0.062920065,B
0.092813547,0.040062436,B
-0.01418713,-0.066980113,B
0.087507807,0.034675143,B
-0.051651467,-0.104525831,B
-0.038811919,-0.091719649,B
0.088815063,0.03584494,B
0.014508058,-0.038534264,B
0.05004779,-0.003019938,B
-0.000252222,-0.053372704,B
0.009525747,-0.043604787,B
0.06353466,0.010400267,B
0.023522164,-0.029739128,B
-0.025041963,-0.078390811,B
0.075400367,0.022002685,B
0.056203007,0.002802912,B
0.082008539,0.028604575,B
-0.024215967,-0.077677891,B
0.033000281,-0.020513599,B
0.091907781,0.038346,B
0.053153143,-0.000516144,B
0.036301005,-0.017589203,B
0.085664443,0.031756473,B
0.051432247,-0.002485341,B
-0.005952523,-0.059962028,B
0.005175427,-0.04884786,B
0.009188711,-0.044867967,B
0.100583956,0.046445739,B
0.019869402,-0.034299602,B
0.039731425,-0.01443834,B
0.011228704,-0.042983534,B
0.010023798,-0.044211098,B
0.031880243,-0.022363442,B
0.039077944,-0.015170895,B
0.089630534,0.035341782,B
-0.009978764,-0.064330915,B
-0.013059143,-0.067428477,B
-0.021826978,-0.076224582,B
-0.0690067,-0.123447981,B
0.058801176,0.004357696,B
0.010920669,-0.043547538,B
-0.014447071,-0.068999241,B
0.089523656,0.034965808,B
0.108250659,0.053673325,B
0.054243659,-0.000401176,B
-0.024934634,-0.079596838,B
-0.017987235,-0.072650065,B
0.012949074,-0.041773375,B
-0.057893154,-0.112652939,B
0.078606472,0.023822022,B
0.059727872,0.004887824,B
0.070872855,0.015994928,B
-0.007754007,-0.062732209,B
-0.004918125,-0.059927269,B
0.118359285,0.063314669,B
-0.020662927,-0.075718218,B
-0.028644892,-0.083752984,B
0.067158767,0.012049394,B
0.046428364,-0.008700491,B
0.025858874,-0.029275301,B
0.060808783,0.005570092,B
0.0908064,0.035564538,B
0.048895054,-0.006355766,B
0.001289374,-0.053982124,B
-0.017965411,-0.073237077,B
0.078421985,0.023139644,B
-0.011803807,-0.067131601,B
0.067736671,0.012388359,B
0.030852794,-0.024513845,B
-0.020454193,-0.075898026,B
0.078204704,0.022702516,B
-0.058552333,-0.114058421,B
0.063927989,0.00828274,B
0.030487708,-0.025206733,B
0.048835019,-0.006859768,B
0.114881992,0.059173328,B
0.054806131,-0.000963947,B
-0.001127795,-0.057077879,B
0.006666016,-0.049306765,B
0.049498151,-0.006475495,B
0.054506517,-0.001537867,B
-0.027658734,-0.083764475,B
0.095029343,0.038915777,B
-0.012034642,-0.068224978,B
0.024617694,-0.031624647,B
-0.005304108,-0.061562505,B
0.091805499,0.035518633,B
0.009872247,-0.046417296,B
-0.01245219,-0.068762389,B
-0.00477467,-0.061149018,B
-0.033610208,-0.090011879,B
0.078228029,0.021821407,B
-0.017697512,-0.074105137,B
0.0481102,-0.008309591,B
-0.01507021,-0.071506959,B
0.021906644,-0.034548073,B
0.041354803,-0.015125255,B
0.059093818,0.002591583,B
0.071065972,0.014385798,B
0.068342647,0.011642367,B
